X,Y,objectid,cenefa,consecutivo_paradero,zona_paradero,nombre_paradero,via_paradero,direccion_paradero,localidad_paradero,consola_paradero,panel_paradero,audio_paradero,longitud_paradero,latitud_paradero,coordenada_x_paradero,coordenada_y_paradero,globalid,created_user,created_date,last_edited_user,last_edited_date,log_replica,zona_nueva_sitp,modulo_paradero
-74.04606244,4.690023641,65295,278B01,278,1,Avenida Calle 106,AK 15,AK 15 - CL 105A,1,AK 15 - CL 105A (278B01),AK 15 - CL 105A,Avenida Carrera 15 Calle 105 A,-74.04606244,4.69002364,1003488.852,1010375.196,{4B2665E9-18D1-45CD-A607-F864CA7D9BB0},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,B
-74.0595057,4.651994635,65296,279A00,279,0,Cl 67,KR  9,KR 9 - CL 67,2,KR 9 - CL 67 (279A00),KR 9 - CL 67,Carrera Novena Calle 67,-74.0595057,4.65199464,1001997.44,1006169.833,{A5EA1647-D5C4-4602-9334-9BC489D16535},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,1,A
-74.04499231,4.691879737,65297,279A01,279,1,Br. Molinos Norte,AK 15,AK 15 - CL 106,1,AK 15 - CL 106 (279A01),AK 15 - CL 106,Avenida Carrera 15 Calle 106,-74.04499231,4.69187974,1003607.572,1010580.452,{B757E3CB-9376-4E33-8680-B4C8554D7B7E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,A
-74.11519414,4.741360355,65298,279A03,279,3,Br. Miramar,CL 132,CL 132 - KR 132A,11,CL 132 - KR 132A (279A03),CL 132 - KR 132A,Calle 132 Carrera 132 A,-74.11519414,4.74136036,995819.049,1016052.137,{3A3FCFAF-BEA2-4ED4-951E-6666B448D03E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,3,A
-74.10851827,4.701748668,65299,279A04,279,4,Colegio Distrital Nidia Quintero de Turbay,KR 91A,KR 91A - CL 73A,10,KR 91A - CL 73A (279A04),KR 91A - CL 73A,Carrera 91 A Calle 73 A,-74.10851827,4.70174867,996559.4823,1011671.768,{21AF5A58-BD41-4EDC-A065-E85EF095493D},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,4,A
-74.09737974,4.673825513,65300,279A05,279,5,UPA la Estrada,AC 64C,AC 64C - KR 69L Bis,10,AC 64C - KR 69L Bis (279A05),AC 64C - KR 69L Bis,Avenida Calle 64 C Carrera 69 L Bis,-74.09737974,4.67382551,997795.1856,1008583.933,{10B9D1E2-D92D-4427-B102-04CB9359A952},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,4,A
-74.18791225,4.630348336,65301,279A08,279,8,Br. Casa Nueva,Cl 56 S,CL 56 Sur - KR 89 Bis A,7,CL 56 Sur - KR 89 Bis A (279A08),CL 56 Sur - KR 89 Bis A,Calle 56 Sur  Carrera 89 Bis A,-74.18791225,4.63034834,987749.683,1003777.08,{83839FD4-73F9-4C14-9AE1-CF6F49CE962A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.19476253,4.628818388,65302,279A09,279,9,Br. San Bernardino II,KR 89 Bis A,KR 89 Bis A - CL 62A Sur,7,KR 89 Bis A - CL 62A Sur (279A09),KR 89 Bis A - CL 62A Sur,Carrera 89 Bis A Calle 62 A Sur,-74.19476253,4.62881839,986989.5561,1003608.017,{FE5C4BF2-3F61-4955-9C9C-FB17C7571B85},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.16886735,4.594468361,65303,279A10,279,10,Br. Barlovento,KR  73,KR 73 - CL 57R Sur,19,KR 73 - CL 57R Sur (279A10),KR 73 - CL 57R Sur,Carrera 73 Calle 57 R Sur,-74.16886735,4.59446836,989862.3728,999809.1143,{12B6E95E-176E-4107-A2D6-D1FA22FDFF26},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.14199792,4.547055323,65304,279A11,279,11,Br. Lucero Sur Bajo,KR  17N,KR 17N - CL 70 Sur,19,KR 17N - CL 70 Sur (279A11),KR 17N - CL 70 Sur,Carrera 17 N Calle 70 Sur,-74.14199792,4.54705532,992843.4491,994565.7895,{EADF870E-AC15-4530-9B20-E605EF39DFDC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.11095816,4.554299134,65305,279A12,279,12,Br. Los Molinos I Sector,CL 48P Sur,CL 48P Sur - KR 5D Bis,18,CL 48P Sur - KR 5D Bis (279A12),CL 48P Sur - KR 5D Bis,Calle 48 P Sur Carrera Quinta D,-74.11095816,4.55429913,996288.0148,995366.586,{D81285AA-C8FB-4A80-A9C7-A2C1585AC867},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.07708287,4.576912135,65306,279A13,279,13,Br. Vitelma - Ciudadela Parque de la Roca,KR 8E,KR 8E - CL 6F Sur,3,KR 8E - CL 6F Sur (279A13),KR 8E - CL 6F Sur,Carrera 8E Calle Sexta F Sur,-74.07708287,4.57691214,1000047.166,997867.0753,{B0A93713-688F-4A70-9673-D2DD64D668FD},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,9,A
-74.04503144,4.691782664,65307,279B01,279,1,Br. Molinos Norte,AK 15,AK 15 - CL 106,1,AK 15 - CL 106 (279B01),AK 15 - CL 106,Avenida Carrera 15 Calle 106,-74.04503144,4.69178266,1003603.231,1010569.717,{FA67A7B8-5DB9-47E7-8027-A3D1876DA8E6},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,B
-74.05804316,4.654318661,65308,280A00,280,0,Br. Quinta Camacho,KR  9,KR 9 - CL 70,2,KR 9 - CL 70 (280A00),KR 9 - CL 70,Carrera Novena Calle 70,-74.05804316,4.65431866,1002159.709,1006426.832,{3F33F0D1-4464-4390-A0D1-29E686C1CD65},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,1,A
-74.04331882,4.695060542,65309,280A01,280,1,Calle 112,AK 15,AK 15 - CL 112,1,AK 15 - CL 112 (280A01),AK 15 - CL 112,Avenida Carrera 15 Calle 112,-74.04331882,4.69506054,1003793.227,1010932.2,{D00EA468-95ED-4B24-848B-5971F463C3A7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,A
-74.11515306,4.741460099,65310,280A03,280,3,Br. Santa Rita,CL 132,CL 132 - KR 132A,11,CL 132 - KR 132A (280A03),CL 132 - KR 132A,Calle 132 Carrera 132 A,-74.11515306,4.7414601,995823.6071,1016063.166,{9A413031-F50C-441F-ACC4-AD134CC18C8B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,3,A
-74.09813,4.71021,65311,280A04,280,4,Urb. San Genaro,KR  89A,KR 89A - CL 88,10,KR 89A - CL 88 (280A04),KR 89A - CL 88,Carrera 89 Calle 88,-74.09813,4.71021,997712.0614,1012607.394,{56A439CA-A744-4CA2-9DCD-48D74888D6AE},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,4,A
-74.09698066,4.669440241,65312,280A05,280,5,Br. Bosque Popular,KR  69,KR 69 - CL 63A-13,10,KR 69 - CL 63A-13 (280A05),KR 69 - CL 63A-13,Carrera 69 Calle 63 A,-74.09698066,4.66944024,997839.4509,1008099.001,{AF795BDD-2054-4130-997C-29ED3D3A07CC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,4,A
-74.116453,4.669049999,65313,280A06,280,6,Br. Modelia,KR  75,KR 75 - CL 25F,9,KR 75 - CL 25F (280A06),KR 75 - CL 25F,Carrera 75 Calle 25 F,-74.116453,4.66905,995678.9438,1008055.937,{5C44890B-3690-4944-82B2-FE2FBDFAB8FC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,8,A
-74.10085042,4.618169437,65314,280A07,280,7,Br. Los Ejidos,KR  38,KR 38 - CL 11,11,KR 38 - CL 11 (280A07),KR 38 - CL 11,Carrera 38 Calle 11,-74.10085042,4.61816944,997409.9044,1002429.408,{5C8E36FD-A3FB-45AA-AB34-836EB68FA46E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,5,A
-74.18733727,4.629471171,65315,280A08,280,8,Colegio Giovanni Antonio Farina,Cl 56 S,CL 56 Sur - KR 88I,7,CL 56 Sur - KR 88I (280A08),CL 56 Sur - KR 88I,Calle 56 Sur Carrera 88 I,-74.18733727,4.62947117,987813.467,1003680.071,{262A410A-5D35-4530-B756-7BC422654323},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.19214647,4.627582379,65316,280A09,280,9,Br. La Libertad,CL 59C Sur,CL 59C Sur - KR 88H,7,CL 59C Sur - KR 88H (280A09),CL 59C Sur - KR 88H,Calle 59 C Sur Carrera 88 H,-74.19214647,4.62758238,987279.8096,1003471.29,{40C62FE9-4F30-408F-B073-42974DC0F13B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.16901193,4.593103041,65317,280A10,280,10,Br. Galicia,KR 73,KR 73 - CL 60A Sur,19,KR 73 - CL 60A Sur (280A10),KR 73 - CL 60A Sur,Carrera 73 Calle 60 A Sur,-74.16901193,4.59310304,989846.3103,999658.1372,{CF89C692-CEEE-4B30-A924-3066A9EAAEBB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.14189828,4.545836336,65318,280A11,280,11,Urbanización las Quintas,KR 17N,KR 17N - CL 70C Sur,19,KR 17N - CL 70C Sur (280A11),KR 17N - CL 70C Sur,Carrera 17 N Calle 70 C Sur,-74.14189828,4.54583634,992854.4943,994430.9913,{DE16CCEE-F7D2-4B6D-9CFC-8497ED5003E0},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.11084913,4.555685057,65319,280A12,280,12,Br. Los Molinos I Sector,CL 48I Sur,CL 48I Sur - KR 5F,18,CL 48I Sur - KR 5F (280A12),CL 48I Sur - KR 5F,Calle 48 L Sur Carrera Quinta D,-74.11084913,4.55568506,996300.1209,995519.8426,{3F4E1967-FC73-4407-9C1E-1A25DCDF6E92},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.08063768,4.580177767,65320,280A13,280,13,Br. Altos del Sol,Dg  6 S,DG 6 Sur - KR 2A,4,DG 6 Sur - KR 2A (280A13),DG 6 Sur - KR 2A,Diagonal Sexta Sur Carrera Segunda A,-74.08063768,4.58017777,999652.7015,998228.194,{8383D3D6-8DE5-4CCF-A73E-C9D4D72DAA9C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,9,A
-74.0432632,4.695169003,65321,280B01,280,1,Calle 112,AK 15,AK 15 - CL 112,1,AK 15 - CL 112 (280B01),AK 15 - CL 112,Avenida Carrera 15 Calle 112,-74.0432632,4.695169,1003799.398,1010944.194,{E943DAB8-4038-4362-9541-5AC197DD26AF},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,B
-74.05187564,4.667983244,65322,281A00,281,0,C.C. La Cabrera,AC 85,AC 85 - AK 11,2,AC 85 - AK 11 (281A00),AC 85 - AK 11,Avenida Calle 85 Avenida Carrera 11,-74.05187564,4.66798324,1002843.971,1007937.906,{687CF397-3848-4846-9CAC-2E7F04D5DB9D},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,1,A
-74.04296548,4.698227111,65323,281A01,281,1,Calle 119,AK 15,AK 15 - CL 118A,1,AK 15 - CL 118A (281A01),AK 15 - CL 118A,Avenida Carrera 15 Calle 118 A,-74.04296548,4.69822711,1003832.412,1011282.366,{BF62832C-F93D-4070-94DC-E6CC79C6E8D7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,A
-74.11611581,4.743536564,65324,281A03,281,3,Parque El Nogal,KR 140,KR 140 - CL 132A,11,KR 140 - CL 132A (281A03),KR 140 - CL 132A,Carrera 140 Calle 132 A,-74.11611581,4.74353656,995716.8113,1016292.792,{D72CC79F-1BFB-4A57-B6F5-96BF7D8B2DAB},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,3,A
-74.09694983,4.669321367,65325,281A05,281,5,Br. Bosque Popular,KR  69,KR 69 - CL 63A,10,KR 69 - CL 63A (281A05),KR 69 - CL 63A,Carrera 69 Calle 63 A,-74.09694983,4.66932137,997842.8712,1008085.856,{A15E5128-D9D0-440F-A732-D024EB9295B7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,4,A
-74.11491757,4.638960754,65326,281A06,281,6,Br. Centro Industrial,AC 17,AC 17 - KR 65B,11,AC 17 - KR 65B (281A06),AC 17 - KR 65B,Avenida Calle 17 Carrera 65 Be,-74.11491757,4.63896075,995849.1274,1004728.611,{80241354-AB11-45FE-B11B-77D98BA28DEE},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,8,A
-74.19067591,4.634568221,65327,281A08,281,8,Br. Villa Esmeralda,CL 56F Sur,CL 56F Sur - KR 93C,7,CL 56F Sur - KR 93C (281A08),CL 56F Sur - KR 93C,Calle 56 F Sur Carrera 93 C,-74.19067591,4.63456822,987443.105,1004243.77,{85D5EDC8-D249-46E2-A482-37923AFE7978},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.19477279,4.628924994,65328,281A09,281,9,Centro Educativo Santiago de Atalayas,AV. Tintal  (AK 89 B),AV. Tintal - CL 59C Sur,7,AV. Tintal - CL 59C Sur  (281A09),AV. Tintal - CL 59C Sur,Avenida Tintal Calle 59 C Sur,-74.19477279,4.62892499,986988.4196,1003619.806,{45CA26D9-C5AF-4E10-8C29-5DB9815A72EE},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.17849762,4.594372526,65329,281A10,281,10,Br. La Estancia Ciprés de la Llanada,KR 76,KR 76 - CL 58B Sur,19,KR 76 - CL 58B Sur (281A10),KR 76 - CL 58B Sur,Carrera 76 Calle 58 Be Sur,-74.17849762,4.59437253,988793.755,999798.6604,{2C154A8F-0911-4F62-A4DF-5FEEB03DBCCC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.139472,4.546378,65330,281A11,281,11,Br. Quintas del Sur,KR 17F,KR 17F - CL 70C Sur,19,KR 17F - CL 70C Sur  (281A11),KR 17F - CL 70C Sur,Carrera 17 F Calle 70 C Sur,-74.139472,4.546378,993123.7478,994490.8657,{D2BCEE00-3894-458C-A4FC-D5F06824EC29},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.115829,4.560281,65331,281A12,281,12,Br. La Providencia Media,Tv  9A,TV 9A - CL 48GBis Sur,18,TV 9A - CL 48GBis Sur (281A12),TV 9A - CL 48GBis Sur,Transversal Novena A Calle 48 GBis Sur,-74.115829,4.560281,995747.531,996028.0955,{C2FEF880-CA5C-4F60-88FD-8F988717FFA7},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.07943467,4.582286441,65332,281A13,281,13,Calle Primera,KR 3,KR 3 - CL 1,3,KR 3 - CL 1 (281A13),KR 3 - CL 1,Carrera Tercera Calle Primera,-74.07943467,4.58228644,999786.1958,998461.3736,{E02C3B7B-12AB-46CD-A92F-80709D66251B},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,9,A
-74.04297609,4.698084906,65333,281B01,281,1,Calle 119,AK 15,AK 15 - CL 118A,1,AK 15 - CL 118A (281B01),AK 15 - CL 118A,Avenida Carrera 15 Calle 118 A,-74.04297609,4.69808491,1003831.236,1011266.641,{FBAB81B2-B132-48D2-9E4E-FF23AFC7C74A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,B
-74.05406201,4.669301366,65334,282A00,282,0,Pq. León de Greiff,AC 85,AC 85 - KR 13,2,AC 85 - KR 13 (282A00),AC 85 - KR 13,Avenida Calle 85 Carrera 13,-74.05406201,4.66930137,1002601.382,1008083.657,{FA2A0713-B793-46B7-A6AF-A5CDE6F772D2},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,1,A
-74.04667914,4.719904605,65335,282A01,282,1,Br. El Contador,AK 19,AK19 - CL 135,1,AK19 - CL 135 (282A01),AK19 - CL 135,Avenida Carrera19 Calle 135,-74.04667914,4.71990461,1003420.284,1013679.483,{EDFB3359-88B2-4C11-AAAF-93A971190337},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,A
-74.0954699,4.671414696,65336,282A05,282,5,PARQUE EL TREBOL S-N,KR  69,KR 69 - CL 64A,10,KR 69 - CL 64A (282A05),KR 69 - CL 64A,Carrera 69 Calle 64 A,-74.0954699,4.6714147,998007.079,1008317.335,{B5A70B56-2096-421F-B9F6-84B858C136DE},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,4,A
-74.10602604,4.630288554,65337,282A06,282,6,Br. Puente Aranda,AC  17,AC 17 - KR 52,11,AC 17 - KR 52 (282A06),AC 17 - KR 52,Avenida Calle 17 Carrera 52,-74.10602604,4.63028855,996835.6688,1003769.58,{345E5A18-31FE-4ACF-A1E6-6F61E62944F3},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,8,A
-74.09774241,4.617714109,65338,282A07,282,7,LOS EJIDOS,KR  36,KR 36 - Cl12A,11,KR 36 - Cl12A (282A07),KR 36 - Cl12A,Carrera 36 Calle12 A,-74.09774241,4.61771411,997754.7693,1002379.047,{5356C300-D33D-4FB2-81BC-EDAEA533B521},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,5,A
-74.19026623,4.633564663,65339,282A08,282,8,Br. La Cabaña,CL 56F Sur,CL 56F Sur - KR 93C,7,CL 56F Sur - KR 93C (282A08),CL 56F Sur - KR 93C,Calle 56 F Sur Carrera 93 C,-74.19026623,4.63356466,987488.5447,1004132.788,{153E33E3-2322-4FEA-98F2-1BB33EC6DE35},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.16896256,4.591782658,65340,282A10,282,10,Br. Barlovento,KR  73,KR 73 - CL 60A Sur,19,KR 73 - CL 60A Sur (282A10),KR 73 - CL 60A Sur,Carrera 73 Calle 60 A Sur,-74.16896256,4.59178266,989851.7699,999512.1265,{F7E9B342-8BB9-41AE-87FD-1E5FE1F03218},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.13798839,4.543825136,65341,282A11,282,11,Br. Potreritos,Cl 73B S,CL 73B Sur - KR 17A,19,CL 73B Sur - KR 17A (282A11),CL 73B Sur - KR 17A,Calle 73 Be Sur 17 A,-74.13798839,4.54382514,993288.3628,994208.5527,{BB9EEB08-73FC-4F7E-A966-340389E71B06},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.11478838,4.56096701,65342,282A12,282,12,Br. Zarazota I,Tv  9A,TV 9A - CL 48F Bis Sur,18,TV 9A - CL 48F Bis Sur (282A12),TV 9A - CL 48F Bis Sur,Transversal Novena A Calle 48 F Bis Sur,-74.11478838,4.56096701,995863.012,996103.9493,{2922F1AB-F003-4C88-BB92-0326C5C30487},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.04632503,4.722292339,65343,283A01,283,1,Calle 140,AK 19,AK 19 - CL 138,1,AK 19 - CL 138 (283A01),AK 19 - CL 138,Avenida Carrera 19 Calle 138,-74.04632503,4.72229234,1003459.558,1013943.524,{F023184C-7DC2-4B57-9477-3806795F27A6},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,A
-74.06367731,4.75310201,65344,283A02,283,2,Parque Pijao,KR 67,KR 67 - CL 169,11,KR 67 - CL 169 (283A02),KR 67 - CL 169,Carrera 67 Calle 168,-74.06367731,4.75310201,1001534.357,1017350.453,{AB2A845D-00B6-4000-AA20-0C93E766E485},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,3,A
-74.11448016,4.746398609,65345,283A03,283,3,Br. Berlín,Tv 138,TV 138 - CL 137,11,TV 138 - CL 137 (283A03),TV 138 - CL 137,Transversal 138 Calle 137,-74.11448016,4.74639861,995898.2885,1016609.272,{514F2516-C909-4938-BB50-597180BE6EAC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,3,A
-74.09575517,4.671188307,65346,283A05,283,5,Parque el Trébol,KR  69,KR 69 - CL 64C,10,KR 69 - CL 64C (283A05),KR 69 - CL 64C,Carrera 69 Calle 64 C,-74.09575517,4.67118831,997975.427,1008292.301,{37CF2621-EED8-4AC1-B977-8D8353A16148},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,4,A
-74.10681763,4.651898436,65347,283A06,283,6,Br. Salitre Occidental Cl 24B,KR  68A,KR 68A - CL 24B,9,KR 68A - CL 24B (283A06),KR 68A - CL 24B,Carrera 68 A Calle 24 Be,-74.10681763,4.65189844,996747.9339,1006159.238,{0787134C-54B3-4704-99A5-74BB6753F2B5},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,8,A
-74.18591786,4.627533973,65348,283A08,283,8,Parroquia San Juan Nepomuceno,Dg  55 S,DG 55 Sur - KR 87K,7,DG 55 Sur - KR 87K (283A08),DG 55 Sur - KR 87K,Diagonal 55 Sur Carrera 87 K,-74.18591786,4.62753397,987970.9305,1003465.828,{5ED045AD-DEFB-48F3-855C-7F91E75A10FC},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
-74.177431,4.587208,65349,283A10,283,10,Br. Quiba,KR  77C,KR 75L - CL 62I Sur,19,KR 75L - CL 62I Sur (283A10),KR 75L - CL 62I Sur,Carrera 75 L Calle 62 I Sur,-74.177431,4.587208,988912.0012,999006.3793,{9082DA6A-4246-4661-8B2D-49C29B5225A8},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.13931156,4.546169975,65350,283A11,283,11,Urbanización las Quintas,KR  17F,KR 17F - CL 71 Sur,19,KR 17F - CL 71 Sur (283A11),KR 17F - CL 71 Sur,Carrera 17 F Calle 71 A Sur,-74.13931156,4.54616998,993141.5501,994467.8605,{089557A7-C5C0-44A6-8F89-2D2A56772B7E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.11632456,4.567344061,65351,283A12,283,12,Br. Marco Fidel Suárez I,DG 46 Sur,DG 46 Sur - TV 13,18,DG 46 Sur - TV 13 (283A12),DG 46 Sur - TV 13,Diagonal 46 Sur Transversal 14 Bis,-74.11632456,4.56734406,995692.5811,996809.1411,{5846AC06-DFC4-42DD-8B17-CA37A3F8BA4A},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,7,A
-74.07842858,4.582790611,65352,283A13,283,13,Colegio La Giralda,KR 3,KR 3 - AC 1,3,KR 3 - AC 1 (283A13),KR 3 - AC 1,Carrera Tercera Avenida Calle Primera,-74.07842858,4.58279061,999897.8377,998517.1252,{522B7383-1ACB-492A-9CCD-CB92CFFDDEA0},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,9,A
-74.0498346,4.678899578,65353,284A00,284,0,Kr 14,Cl 94,CL 94 - KR 14,2,CL 94 - KR 14 (284A00),CL 94 - KR 14,Calle 94 Carrera 14,-74.0498346,4.67889958,1003070.382,1009145.061,{E11EB970-6ED1-429D-BB56-D94F670A300C},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:24+00,,1,A
-74.04554867,4.727458108,65354,284A01,284,1,Br. Los Cerros,AK 19,AK 19 - CL 145,1,AK 19 - CL 145 (284A01),AK 19 - CL 145,Avenida Carrera 19 Calle 145,-74.04554867,4.72745811,1003545.665,1014514.769,{574B94BC-E5ED-4C92-810E-B2899AABB859},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,2,A
-74.11460055,4.74614023,65355,284A03,284,3,Br. Berlín,Tv 138,TV 138 - CL 137,11,TV 138 - CL 137 (284A03),TV 138 - CL 137,Transversal 138 Calle 137,-74.11460055,4.74614023,995884.9308,1016580.701,{10153DB0-3821-41FE-8812-24BEF84AC320},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,3,A
-74.10617229,4.652272518,65356,284A06,284,6,Br. Ismael Perdomo,DG  24C,DG 24C - TV 68,9,DG 24C - TV 68 (284A06),DG 24C - TV 68,Diagonal 24 C Transversal 68,-74.10617229,4.65227252,996819.5395,1006200.601,{1B9E8D4A-FA5A-4215-8AF1-9CE580DD309E},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,8,A
-74.18605335,4.627771554,65357,284A08,284,8,Br. Brasilia III Sector,Dg  55 S,DG 55 Sur - KR 88B,7,DG 55 Sur - KR 88B (284A08),DG 55 Sur - KR 88B,Diagonal 55 Sur Carrera 88 Be,-74.18605335,4.62777155,987955.9007,1003492.103,{75F2DC9B-D05E-4DBE-94A2-CEDFF9C96D59},WEBADAPTOR,2022/02/16 19:54:54+00,MODOSALTERNATIVOS,2022/02/17 17:11:03+00,,6,A
